Date,Open,High,Low,Close,Adj Close,Volume
2011-02-02,12.301785469055176,12.330357551574707,12.26964282989502,12.29714298248291,10.521995544433594,258955200
2011-02-03,12.278571128845215,12.294285774230957,12.091071128845215,12.265714645385742,10.495104789733887,393797600
2011-02-04,12.272856712341309,12.382143020629883,12.268214225769043,12.375,10.58861255645752,321840400
2011-02-07,12.424642562866211,12.616071701049805,12.415714263916016,12.567142486572266,10.753015518188477,485021600
2011-02-08,12.631428718566895,12.697142601013184,12.576786041259766,12.685714721679688,10.854472160339355,381040800
2011-02-09,12.685357093811035,12.821428298950195,12.673928260803223,12.791428565979004,10.944927215576172,482745200
2011-02-10,12.763928413391113,12.857142448425293,12.428571701049805,12.662142753601074,10.83430290222168,928550000
2011-02-11,12.669642448425293,12.778571128845215,12.626428604125977,12.744643211364746,10.904892921447754,367572800
2011-02-14,12.742500305175781,12.838571548461914,12.739643096923828,12.82785701751709,10.976096153259277,310416400
2011-02-15,12.828214645385742,12.856071472167969,12.76964282989502,12.853571891784668,10.998099327087402,284174800
2011-02-16,12.885714530944824,13.032142639160156,12.875,12.968928337097168,11.096802711486816,481157600
2011-02-17,12.758928298950195,12.866786003112793,12.732856750488281,12.796428680419922,10.94920539855957,530583200
2011-02-18,12.811071395874023,12.839285850524902,12.482856750488281,12.520000457763672,10.712681770324707,816057200
2011-02-22,12.219642639160156,12.335714340209961,12.061429023742676,12.09321403503418,10.347505569458008,872555600
2011-02-23,12.098928451538086,12.308571815490723,12.09321403503418,12.236428260803223,10.470043182373047,671854400
2011-02-24,12.286428451538086,12.326786041259766,12.08464241027832,12.24571418762207,10.477988243103027,499900800
2011-02-25,12.330714225769043,12.443928718566895,12.314285278320312,12.434286117553711,10.639338493347168,380018800
2011-02-28,12.544285774230957,12.680356979370117,12.539999961853027,12.614643096923828,10.793660163879395,403074000
2011-03-01,12.695357322692871,12.704285621643066,12.417142868041992,12.475357055664062,10.674481391906738,456136800
2011-03-02,12.498571395874023,12.655357360839844,12.442856788635254,12.575714111328125,10.76035213470459,602590800
2011-03-03,12.75678539276123,12.849642753601074,12.71142864227295,12.841428756713867,10.987709045410156,500788400
2011-03-04,12.85964298248291,12.867500305175781,12.776785850524902,12.857142448425293,11.001154899597168,453266800
2011-03-07,12.907142639160156,12.91678524017334,12.546785354614258,12.691428184509277,10.859359741210938,546123200
2011-03-08,12.6753568649292,12.764286041259766,12.580357551574707,12.705714225769043,10.871585845947266,356316800
2011-03-09,12.667499542236328,12.670000076293945,12.521428108215332,12.588213920593262,10.771048545837402,453306000
2011-03-10,12.468571662902832,12.491786003112793,12.317856788635254,12.381071090698242,10.593806266784668,507539200
2011-03-11,12.33321475982666,12.582857131958008,12.321428298950195,12.57107162475586,10.756380081176758,471080400
2011-03-14,12.613571166992188,12.731428146362305,12.546785354614258,12.627142906188965,10.804357528686523,435957200
2011-03-15,12.217857360839844,12.422857284545898,12.146428108215332,12.336785316467285,10.555913925170898,721081200
2011-03-16,12.214285850524902,12.25,11.652142524719238,11.78607177734375,10.084698677062988,1162011200
2011-03-17,12.029643058776855,12.128928184509277,11.809286117553711,11.951428413391113,10.226181030273438,659422400
2011-03-18,12.04035758972168,12.078571319580078,11.785714149475098,11.809642791748047,10.104866981506348,753214000
2011-03-21,11.999643325805664,12.13357162475586,11.97357177734375,12.117856979370117,10.368587493896484,409402000
2011-03-22,12.234285354614258,12.236428260803223,12.112142562866211,12.185714721679688,10.426651954650879,325922800
2011-03-23,12.117142677307129,12.150713920593262,11.998214721679688,12.11392879486084,10.365226745605469,372996400
2011-03-24,12.208928108215332,12.357142448425293,12.102143287658691,12.320357322692871,10.541855812072754,404712000
2011-03-25,12.431071281433105,12.57357120513916,12.393571853637695,12.555000305175781,10.742627143859863,448910000
2011-03-28,12.612500190734863,12.654285430908203,12.515714645385742,12.515714645385742,10.709012031555176,309355200
2011-03-29,12.416428565979004,12.534285545349121,12.359285354614258,12.534285545349121,10.724903106689453,352900800
2011-03-30,12.522856712341309,12.531428337097168,12.408571243286133,12.451071739196777,10.653703689575195,329406000
2011-03-31,12.369999885559082,12.492856979370117,12.359285354614258,12.446785926818848,10.650033950805664,274019200
2011-04-01,12.539643287658691,12.556785583496094,12.260714530944824,12.30571460723877,10.529327392578125,418661600
2011-04-04,12.296785354614258,12.307143211364746,12.085714340209961,12.185357093811035,10.426342964172363,460084800
2011-04-05,12.035357475280762,12.223214149475098,12.0,12.103214263916016,10.356058120727539,482731200
2011-04-06,12.186429023742676,12.282142639160156,12.040714263916016,12.072856903076172,10.330081939697266,402539200
2011-04-07,12.074999809265137,12.158214569091797,12.001070976257324,12.074285507202148,10.331306457519531,373447200
2011-04-08,12.140000343322754,12.148214340209961,11.926785469055176,11.966428756713867,10.23901653289795,377535200
2011-04-11,11.93071460723877,11.988214492797852,11.786428451538086,11.814285278320312,10.108838081359863,398946800
2011-04-12,11.803214073181152,11.918928146362305,11.79285717010498,11.871428489685059,10.157732009887695,425639200
2011-04-13,11.96500015258789,12.005000114440918,11.875714302062988,12.004642486572266,10.27171516418457,346220000
2011-04-14,11.95714282989502,12.0,11.859285354614258,11.872142791748047,10.158345222473145,301800800
2011-04-15,11.903571128845215,11.915714263916016,11.671428680419922,11.694999694824219,10.006772994995117,453605600
2011-04-18,11.646428108215332,11.865357398986816,11.434286117553711,11.851785659790039,10.1409273147583,609898800
2011-04-19,11.896428108215332,12.070713996887207,11.846785545349121,12.066428184509277,10.324584007263184,419378400
2011-04-20,12.268214225769043,12.348214149475098,12.196428298950195,12.228928565979004,10.463624954223633,700666400
2011-04-21,12.678571701049805,12.68321418762207,12.447142601013184,12.524999618530273,10.716955184936523,753810400
2011-04-25,12.5121431350708,12.633928298950195,12.510714530944824,12.607500076293945,10.787549018859863,266546000
2011-04-26,12.62928581237793,12.678214073181152,12.476785659790039,12.515000343322754,10.70840072631836,338800000
2011-04-27,12.579999923706055,12.583928108215332,12.396428108215332,12.505356788635254,10.700151443481445,356213200
2011-04-28,12.36392879486084,12.491071701049805,12.34000015258789,12.383928298950195,10.5962495803833,360959200
2011-04-29,12.385000228881836,12.641071319580078,12.381071090698242,12.504642486572266,10.699542999267578,1006345200
2011-05-02,12.490714073181152,12.516785621643066,12.339285850524902,12.367142677307129,10.581888198852539,442713600
2011-05-03,12.428214073181152,12.496071815490723,12.343571662902832,12.435714721679688,10.6405611038208,313348000
2011-05-04,12.437856674194336,12.565357208251953,12.388571739196777,12.48464298248291,10.682426452636719,389250400
2011-05-05,12.442856788635254,12.533928871154785,12.358928680419922,12.383928298950195,10.5962495803833,335969200
2011-05-06,12.48892879486084,12.5,12.364643096923828,12.380714416503906,10.593498229980469,280134400
2011-05-09,12.423571586608887,12.471428871154785,12.376070976257324,12.414285659790039,10.62222671508789,204747200
2011-05-10,12.460356712341309,12.48892879486084,12.380714416503906,12.48035717010498,10.678760528564453,282091600
2011-05-11,12.46500015258789,12.5,12.329999923706055,12.401071548461914,10.610919952392578,336000000
2011-05-12,12.361428260803223,12.39714241027832,12.223928451538086,12.3774995803833,10.590751647949219,322000000
2011-05-13,12.345000267028809,12.366071701049805,12.155357360839844,12.160714149475098,10.405258178710938,326116000
2011-05-16,12.114285469055176,12.186429023742676,11.878571510314941,11.903571128845215,10.185235023498535,449775200
2011-05-17,11.857142448425293,12.005000114440918,11.811785697937012,12.005000114440918,10.27202320098877,452334400
2011-05-18,12.016785621643066,12.180356979370117,12.0,12.138214111328125,10.386005401611328,334776400
2011-05-19,12.217143058776855,12.228928565979004,12.095356941223145,12.161786079406738,10.40617561340332,261170000
2011-05-20,12.127142906188965,12.176785469055176,11.96500015258789,11.972143173217773,10.243911743164062,337968400
2011-05-23,11.784643173217773,11.999285697937012,11.765000343322754,11.942856788635254,10.21884822845459,383600000
2011-05-24,11.982142448425293,11.996428489685059,11.833571434020996,11.86392879486084,10.15131664276123,321927200
2011-05-25,11.908214569091797,12.091428756713867,11.887499809265137,12.027856826782227,10.291579246520996,294224000
2011-05-26,11.998929023742676,12.03178596496582,11.943928718566895,11.964285850524902,10.237183570861816,222560800
2011-05-27,11.95714282989502,12.05821418762207,11.939642906188965,12.0503568649292,10.310831069946289,203599200
2011-05-31,12.182143211364746,12.422499656677246,12.178571701049805,12.422499656677246,10.629257202148438,417754400
2011-06-01,12.45964241027832,12.576071739196777,12.308928489685059,12.339642524719238,10.558356285095215,554682800
2011-06-02,12.375,12.427857398986816,12.296428680419922,12.360713958740234,10.57638931274414,338783200
2011-06-03,12.256428718566895,12.33321475982666,12.214642524719238,12.265714645385742,10.495104789733887,313250000
2011-06-06,12.346428871154785,12.39464282989502,12.064642906188965,12.072856903076172,10.330081939697266,461941200
2011-06-07,12.077500343322754,12.079285621643066,11.853571891784668,11.85857105255127,10.146735191345215,529785200
2011-06-08,11.849286079406738,11.95714282989502,11.808928489685059,11.865714073181152,10.152843475341797,333723600
2011-06-09,11.901785850524902,11.91678524017334,11.8125,11.83892822265625,10.129926681518555,275088800
2011-06-10,11.805356979370117,11.845000267028809,11.625356674194336,11.639286041259766,9.959099769592285,433955200
2011-06-13,11.685714721679688,11.725357055664062,11.60964298248291,11.664285659790039,9.980491638183594,329473200
2011-06-14,11.785714149475098,11.901785850524902,11.76107120513916,11.872857093811035,10.158955574035645,334569200
2011-06-15,11.776785850524902,11.796428680419922,11.60285758972168,11.669642448425293,9.985075950622559,399196000
2011-06-16,11.675000190734863,11.738571166992188,11.368928909301758,11.6128568649292,9.93648624420166,510591200
2011-06-17,11.749643325805664,11.758928298950195,11.40571403503418,11.437856674194336,9.786749839782715,615020000
2011-06-20,11.334285736083984,11.346428871154785,11.089285850524902,11.261428833007812,9.635788917541504,640645600
2011-06-21,11.3100004196167,11.635714530944824,11.257143020629883,11.617856979370117,9.940765380859375,493382400
2011-06-22,11.6128568649292,11.746428489685059,11.513571739196777,11.521785736083984,9.858561515808105,390583200
2011-06-23,11.390714645385742,11.846071243286133,11.361428260803223,11.829643249511719,10.121979713439941,559759200
2011-06-24,11.83464241027832,11.898214340209961,11.610357284545898,11.655357360839844,9.972850799560547,439807200
2011-06-27,11.6996431350708,11.925000190734863,11.6875,11.85857105255127,10.146735191345215,339813600
2011-06-28,11.916071891784668,12.024999618530273,11.908571243286133,11.97357177734375,10.24513053894043,294299600
2011-06-29,12.001428604125977,12.013214111328125,11.85285758972168,11.930000305175781,10.20784854888916,352545200
2011-06-30,11.953571319580078,12.004642486572266,11.8871431350708,11.988214492797852,10.257659912109375,322954800
2011-07-01,11.998214721679688,12.267857551574707,11.935714721679688,12.259285926818848,10.489601135253906,435313200
2011-07-05,12.25,12.493928909301758,12.232142448425293,12.479642868041992,10.67814826965332,355054000
2011-07-06,12.462499618530273,12.646428108215332,12.382499694824219,12.562856674194336,10.749348640441895,444626000
2011-07-07,12.66678524017334,12.785714149475098,12.642857551574707,12.757143020629883,10.915593147277832,399663600
2011-07-08,12.619285583496094,12.857142448425293,12.578571319580078,12.846785545349121,10.992290496826172,489633200
2011-07-11,12.726428985595703,12.848928451538086,12.600714683532715,12.642857551574707,10.817802429199219,442674400
2011-07-12,12.626070976257324,12.774285316467285,12.450714111328125,12.633928298950195,10.810165405273438,451609200
2011-07-13,12.797499656677246,12.857142448425293,12.72785758972168,12.786428451538086,10.94064712524414,391638800
2011-07-14,12.893214225769043,12.914643287658691,12.726428985595703,12.77750015258789,10.933009147644043,430533600
2011-07-15,12.89892864227295,13.035714149475098,12.827500343322754,13.032856941223145,11.151503562927246,484467200
2011-07-18,13.051071166992188,13.380356788635254,13.045714378356934,13.350000381469727,11.42286491394043,572653200
2011-07-19,13.5,13.523214340209961,13.332857131958008,13.458928108215332,11.516070365905762,819145600
2011-07-20,14.14714241027832,14.15250015258789,13.785714149475098,13.817856788635254,11.823184967041016,941340400
2011-07-21,13.819643020629883,13.93071460723877,13.710714340209961,13.831786155700684,11.835104942321777,526534400
2011-07-22,13.868571281433105,14.108928680419922,13.848214149475098,14.046428680419922,12.01876449584961,516728800
2011-07-25,13.941071510314941,14.285714149475098,13.914999961853027,14.232142448425293,12.17766284942627,589806000
2011-07-26,14.285714149475098,14.446428298950195,14.274285316467285,14.407500267028809,12.32771110534668,476582400
2011-07-27,14.306785583496094,14.380000114440918,14.005356788635254,14.021071434020996,11.997064590454102,659324400
2011-07-28,13.986428260803223,14.178214073181152,13.861785888671875,13.993571281433105,11.973533630371094,594034000
2011-07-29,13.84428596496582,14.112500190734863,13.714285850524902,13.945713996887207,11.932583808898926,632584400
2011-08-01,14.206428527832031,14.267857551574707,14.013214111328125,14.169642448425293,12.124186515808105,612836000
2011-08-02,14.201786041259766,14.210714340209961,13.869643211364746,13.889642715454102,11.88460636138916,639539600
2011-08-03,13.963571548461914,14.055356979370117,13.65142822265625,14.020357131958008,11.996453285217285,732508000
2011-08-04,13.907500267028809,13.975714683532715,13.476785659790039,13.477499961853027,11.531960487365723,871407600
2011-08-05,13.587142944335938,13.696428298950195,12.948928833007812,13.343571662902832,11.417363166809082,1204590800
